camNum	frameNum	sysClock	buffer
1	508	25350	1
1	509	25400	1
1	510	25450	1
1	511	25500	1
1	512	25550	1
1	513	25600	1
1	514	25651	1
1	515	25700	1
1	516	25750	1
1	517	25800	1
1	518	25850	1
1	519	25900	1
1	520	25950	1
1	521	26000	1
1	522	26050	1
1	523	26100	1
1	524	26151	1
1	525	26200	1
1	526	26250	1
1	527	26301	1
1	528	26351	1
1	529	26400	1
1	530	26450	1
1	531	26501	1
1	532	26550	1
1	533	26601	1
1	534	26651	1
1	535	26701	1
1	536	26751	1
1	537	26801	1
1	538	26851	1
1	539	26901	1
1	540	26951	1
1	541	27000	1
1	542	27051	1
1	543	27101	1
1	544	27151	1
1	545	27200	1
1	546	27251	1
1	547	27301	1
1	548	27351	1
1	549	27402	1
1	550	27451	1
1	551	27501	1
1	552	27552	1
1	553	27602	1
1	554	27652	1
1	555	27701	1
1	556	27752	1
1	557	27801	1
1	558	27852	1
1	559	27902	1
1	560	27951	1
1	561	28001	1
1	562	28052	1
1	563	28102	1
1	564	28152	1
1	565	28202	1
1	566	28252	1
1	567	28302	1
1	568	28352	1
1	569	28402	1
1	570	28452	1
1	571	28502	1
1	572	28552	1
1	573	28602	1
1	574	28653	1
1	575	28702	1
1	576	28752	1
1	577	28802	1
1	578	28853	1
1	579	28903	1
1	580	28952	1
1	581	29002	1
1	582	29052	1
1	583	29103	1
1	584	29153	1
1	585	29202	1
1	586	29252	1
1	587	29303	1
1	588	29353	1
1	589	29403	1
1	590	29452	1
1	591	29502	1
1	592	29553	1
1	593	29603	1
1	594	29653	1
1	595	29702	1
1	596	29753	1
1	597	29803	1
1	598	29853	1
1	599	29903	1
1	600	29953	1
1	601	30003	1
1	602	30053	1
1	603	30104	1
1	604	30154	1
1	605	30203	1
1	606	30253	1
1	607	30303	1
1	608	30354	1
1	609	30404	1
1	610	30454	1
1	611	30503	1
1	612	30554	1
1	613	30604	1
1	614	30654	1
1	615	30705	1
1	616	30754	1
1	617	30803	1
1	618	30856	1
1	619	30904	1
1	620	30954	1
1	621	31004	1
1	622	31055	1
1	623	31104	1
1	624	31155	1
1	625	31205	1
1	626	31255	1
1	627	31305	1
1	628	31355	1
1	629	31405	1
1	630	31454	1
1	631	31504	1
1	632	31555	1
1	633	31605	1
1	634	31655	1
1	635	31705	1
1	636	31755	1
1	637	31805	1
1	638	31855	1
1	639	31906	1
1	640	31955	1
1	641	32005	1
1	642	32055	1
1	643	32105	1
1	644	32156	1
1	645	32205	1
1	646	32255	1
1	647	32307	1
1	648	32356	1
1	649	32405	1
1	650	32455	1
1	651	32505	1
1	652	32556	1
1	653	32607	1
1	654	32656	1
1	655	32705	1
1	656	32755	1
1	657	32806	1
1	658	32856	1
1	659	32906	1
1	660	32957	1
1	661	33006	1
1	662	33056	1
1	663	33106	1
1	664	33156	1
1	665	33205	1
1	666	33255	1
1	667	33306	1
1	668	33356	1
1	669	33406	1
1	670	33456	1
1	671	33505	1
1	672	33556	1
1	673	33606	1
1	674	33656	1
1	675	33705	1
1	676	33757	1
1	677	33806	1
1	678	33856	1
1	679	33907	1
1	680	33956	1
1	681	34006	1
1	682	34057	1
1	683	34107	1
1	684	34157	1
1	685	34206	1
1	686	34256	1
1	687	34307	1
1	688	34357	1
1	689	34407	1
1	690	34456	1
1	691	34507	1
1	692	34557	1
1	693	34607	1
1	694	34658	1
1	695	34707	1
1	696	34756	1
1	697	34807	1
1	698	34857	1
1	699	34907	1
1	700	34957	1
1	701	35007	1
1	702	35057	1
1	703	35107	1
1	704	35157	1
1	705	35207	1
1	706	35257	1
